,CNPJ_CIA,DT_REFER,DENOM_CIA,CD_CVM,Acoes_ON,Acoes_PN,Tes_ON,Tes_PN,Total
10301,08.343.492/0001-20,2013-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483102.0,0.0,9338.0,0.0,483102.0
10302,08.343.492/0001-20,2013-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483102.0,0.0,9338.0,0.0,483102.0
10303,08.343.492/0001-20,2014-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,477221.0,0.0,7608.0,0.0,477221.0
10304,08.343.492/0001-20,2014-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,463139.0,0.0,9031.0,0.0,463139.0
10305,08.343.492/0001-20,2014-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,463139.0,0.0,14123.0,0.0,463139.0
10306,08.343.492/0001-20,2014-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,449139.0,0.0,3323.0,0.0,449139.0
10307,08.343.492/0001-20,2015-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,449139.0,0.0,8047.0,0.0,449139.0
10308,08.343.492/0001-20,2015-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,449139.0,0.0,7980.0,0.0,449139.0
10309,08.343.492/0001-20,2015-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,449139.0,0.0,7980.0,0.0,449139.0
10310,08.343.492/0001-20,2015-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2980.0,0.0,444139.0
10311,08.343.492/0001-20,2016-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,0.0,0.0,444139.0
10312,08.343.492/0001-20,2016-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2972.0,0.0,444139.0
10313,08.343.492/0001-20,2016-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2879.0,0.0,444139.0
10314,08.343.492/0001-20,2016-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2868.0,0.0,444139.0
10315,08.343.492/0001-20,2017-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,0.0,0.0,444139.0
10316,08.343.492/0001-20,2017-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2664.0,0.0,444139.0
10317,08.343.492/0001-20,2017-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2367.0,0.0,444139.0
10318,08.343.492/0001-20,2017-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2291.0,0.0,444139.0
10319,08.343.492/0001-20,2018-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,1532.0,0.0,444139.0
10320,08.343.492/0001-20,2018-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,697.0,0.0,444139.0
10321,08.343.492/0001-20,2018-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,635.0,0.0,444139.0
10322,08.343.492/0001-20,2018-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,3128.0,0.0,444139.0
10323,08.343.492/0001-20,2019-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2343.0,0.0,444139.0
10324,08.343.492/0001-20,2019-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,2248.0,0.0,444139.0
10325,08.343.492/0001-20,2019-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,1251.0,0.0,444139.0
10326,08.343.492/0001-20,2019-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,444139.0,0.0,318.0,0.0,444139.0
10327,08.343.492/0001-20,2020-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,481954.0,0.0,1.0,0.0,481954.0
10328,08.343.492/0001-20,2020-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,481954.0,0.0,0.0,0.0,481954.0
10329,08.343.492/0001-20,2020-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,481954.0,0.0,1.0,0.0,481954.0
10330,08.343.492/0001-20,2020-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,481954.0,0.0,1.0,0.0,481954.0
10331,08.343.492/0001-20,2021-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,482875.0,0.0,1.0,0.0,482875.0
10332,08.343.492/0001-20,2021-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,482875.0,0.0,1.0,0.0,482875.0
10333,08.343.492/0001-20,2021-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,482875.0,0.0,1.0,0.0,482875.0
10334,08.343.492/0001-20,2021-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,482875000.0,0.0,1000.0,0.0,482875000.0
10335,08.343.492/0001-20,2022-03-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483233000.0,0.0,1000.0,0.0,483233000.0
10336,08.343.492/0001-20,2022-06-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483233000.0,0.0,1000.0,0.0,483233000.0
10337,08.343.492/0001-20,2022-09-30,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483233000.0,0.0,1000.0,0.0,483233000.0
10338,08.343.492/0001-20,2022-12-31,MRV ENGENHARIA E PARTICIPACOES S.A.,20915,483233000.0,0.0,1000.0,0.0,483233000.0
10339,08.364.948/0001-38,2011-03-31,ALUPAR INVESTIMENTO S/A,21490,163910.0,0.0,0.0,0.0,163910.0
10340,08.364.948/0001-38,2011-06-30,ALUPAR INVESTIMENTO S/A,21490,163910000.0,0.0,0.0,0.0,163910000.0
10341,08.364.948/0001-38,2011-09-30,ALUPAR INVESTIMENTO S/A,21490,163910000.0,0.0,0.0,0.0,163910000.0
10342,08.364.948/0001-38,2011-12-31,ALUPAR INVESTIMENTO S/A,21490,163910.0,0.0,0.0,0.0,163910.0
10343,08.364.948/0001-38,2012-03-31,ALUPAR INVESTIMENTO S/A,21490,193910000.0,0.0,0.0,0.0,193910000.0
10344,08.364.948/0001-38,2012-06-30,ALUPAR INVESTIMENTO S/A,21490,163910000.0,0.0,0.0,0.0,163910000.0
10345,08.364.948/0001-38,2012-09-30,ALUPAR INVESTIMENTO S/A,21490,163910000.0,0.0,0.0,0.0,163910000.0
10346,08.364.948/0001-38,2012-12-31,ALUPAR INVESTIMENTO S/A,21490,138951000.0,24959000.0,0.0,0.0,163910000.0
10347,08.364.948/0001-38,2013-03-31,ALUPAR INVESTIMENTO S/A,21490,416853000.0,74877000.0,0.0,0.0,491730000.0
10348,08.364.948/0001-38,2013-06-30,ALUPAR INVESTIMENTO S/A,21490,461243600.0,163658200.0,0.0,0.0,624901800.0
10349,08.364.948/0001-38,2013-09-30,ALUPAR INVESTIMENTO S/A,21490,461243600.0,163658200.0,0.0,0.0,624901800.0
10350,08.364.948/0001-38,2013-12-31,ALUPAR INVESTIMENTO S/A,21490,461243600.0,163658200.0,0.0,0.0,624901800.0
10351,08.364.948/0001-38,2014-03-31,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10352,08.364.948/0001-38,2014-06-30,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10353,08.364.948/0001-38,2014-09-30,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10354,08.364.948/0001-38,2014-12-31,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10355,08.364.948/0001-38,2015-03-31,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10356,08.364.948/0001-38,2015-06-30,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10357,08.364.948/0001-38,2015-09-30,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10358,08.364.948/0001-38,2015-12-31,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10359,08.364.948/0001-38,2016-03-31,ALUPAR INVESTIMENTO S/A,21490,461243596.0,163658204.0,0.0,0.0,624901800.0
10360,08.364.948/0001-38,2016-06-30,ALUPAR INVESTIMENTO S/A,21490,491224.0,174296.0,0.0,0.0,665520.0
10361,08.364.948/0001-38,2016-09-30,ALUPAR INVESTIMENTO S/A,21490,554233455.0,196652815.0,0.0,0.0,750886270.0
10362,08.364.948/0001-38,2016-12-31,ALUPAR INVESTIMENTO S/A,21490,554233455.0,196652815.0,0.0,0.0,750886270.0
10363,08.364.948/0001-38,2017-03-31,ALUPAR INVESTIMENTO S/A,21490,554233455.0,196652815.0,0.0,0.0,750886270.0
10364,08.364.948/0001-38,2017-06-30,ALUPAR INVESTIMENTO S/A,21490,491224430.0,174295897.0,0.0,0.0,665520327.0
10365,08.364.948/0001-38,2017-09-30,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
10366,08.364.948/0001-38,2017-12-31,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
10367,08.364.948/0001-38,2018-03-31,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
10368,08.364.948/0001-38,2018-06-30,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
10369,08.364.948/0001-38,2018-09-30,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
10370,08.364.948/0001-38,2018-12-31,ALUPAR INVESTIMENTO S/A,21490,596955970.0,282155299.0,0.0,0.0,879111269.0
